ensembl,logFC,t,p.value,FDR,Result
ENSDARG00000098201,-0.01950670425175005,-0.19658969795451686,0.8456176068487963,0.9365899736034203,-0
ENSDARG00000058459,0.027337580226921787,0.1964060922599618,0.8457598813142584,0.9366529796075209,0
ENSDARG00000009252,0.018350582522438152,0.19629611595754107,0.8458451035447286,0.9367081485114673,0
ENSDARG00000069790,-0.010656184293686977,-0.19626467783855775,0.8458694657488919,0.9367143066966553,-0
ENSDARG00000037909,0.026589664472195018,0.1962488619585982,0.8458817219384871,0.936714391186469,0
ENSDARG00000006677,-0.03689712739830853,-0.1962409048132379,0.8458878881788731,0.9367163184025356,-0
ENSDARG00000104903,0.059842402883864,0.19614500290794332,0.8459622063437381,0.9367385505365762,0
ENSDARG00000099973,0.01280932986701444,0.19601436763471847,0.8460634430927021,0.9367861721209286,0
ENSDARG00000032218,0.04789064823259559,0.1959983254018511,0.8460758753220795,0.9367872485308197,0
ENSDARG00000097489,0.017933392500947498,0.19585383859479372,0.8461878499080113,0.9368196910580866,0
ENSDARG00000062003,0.01464636600721203,0.19584172916719747,0.8461972346380421,0.9368235995592078,0
ENSDARG00000004988,-0.007107860411492695,-0.19570086369278172,0.8463064061854622,0.9368755972686308,-0
ENSDARG00000004372,-0.014472407110597274,-0.19567322871680068,0.8463278238154517,0.9368846484790998,-0
ENSDARG00000029242,0.0137248279236033,0.195424731411186,0.8465204193213247,0.93700805740479165,0
ENSDARG00000063576,0.07689555112929297,0.19536476027553937,0.8465669008386634,0.9370365598358353,0
ENSDARG00000020527,-0.013791027867095629,-0.1952435617753946,0.8466608392533741,0.9370628464798862,-0
ENSDARG00000042984,0.06287515345767347,0.19520768889503415,0.846688644011866,0.9370784314787369,0
ENSDARG00000039390,-0.025306793695318408,-0.19496063876290318,0.8468801359005573,0.9371776844250634,-0
ENSDARG00000059046,0.02125376228486031,0.19484113077657125,0.8469727715804899,0.9372297968049902,0
ENSDARG00000103637,-0.036752376920579755,-0.19483477743669528,0.8469776963846927,0.9372297968049902,-0
ENSDARG00000007764,-0.009385394685824444,-0.19476400530236562,0.8470325559739444,0.9372728085689089,-0
ENSDARG00000062181,-0.012945935004253784,-0.19468047588174697,0.8470973054837393,0.9373058467114209,-0
ENSDARG00000027887,0.011758494502258188,0.19450332210890955,0.8472346334003122,0.9373524067313982,0
ENSDARG00000014994,-0.014247557674119449,-0.19413018141131907,0.8475239045381981,0.9375077052844949,-0
ENSDARG00000036630,-0.01634667816501345,-0.1940997048760608,0.8475475319258163,0.9375161854497392,-0
ENSDARG00000077404,0.007698357458677307,0.19396968699480166,0.8476483318491701,0.9375718390649652,0
ENSDARG00000054632,0.024598556083809342,0.19395315022540535,0.8476611526212864,0.9375730713587156,0
ENSDARG00000080006,0.01569099307171129,0.19382712200654073,0.8477588622865585,0.9375983587582214,0
ENSDARG00000089920,0.036724679132379645,0.19381305367569335,0.8477697696154134,0.9375983587582214,0
ENSDARG00000012513,-0.008758713528597362,-0.19366384239854018,0.8478854566252485,0.9376773049112176,-0
ENSDARG00000040303,0.019211097713009995,0.19363364503915742,0.8479088697689277,0.9376905770495232,0
ENSDARG00000068263,0.05520489598293632,0.19361974760366688,0.8479196450187853,0.9376930313322803,0
ENSDARG00000097721,-0.024862742868952292,-0.1935470418095343,0.8479760172825251,0.9377061803031416,-0
ENSDARG00000045788,-0.022187448163409673,-0.1934050738747903,0.848086094149217,0.9377374918244442,-0
ENSDARG00000099970,0.03612459852664607,0.19336394776689073,0.8481179824493554,0.9377482552439013,0
ENSDARG00000061096,0.04150404242016048,0.19325213514454717,0.8482046808808505,0.9377829083788184,0
ENSDARG00000074060,0.016510765495675095,0.19323045282623355,0.8482214933664446,0.9377941155313344,0
ENSDARG00000033393,-0.013695523041763913,-0.193214539617375,0.8482338325267291,0.9378028587540462,-0
ENSDARG00000025728,-0.008470195369229216,-0.19305942976545432,0.8483541073298481,0.9378672441639245,-0
ENSDARG00000059150,-0.031241201631079463,-0.1930264793284132,0.8483796581365493,0.9378856929194228,-0
ENSDARG00000016443,0.007487007158632153,0.1929265592949047,0.8484571403064403,0.9379125604728779,0
ENSDARG00000034956,0.01738433773322612,0.1928703240969142,0.8485007481094304,0.9379341152947607,0
ENSDARG00000041502,0.024185857828112223,0.19282135064423817,0.8485387251627752,0.9379427544470067,0
ENSDARG00000057665,-0.01661204377091874,-0.1927298388517873,0.8486096900789497,0.9379734136571404,-0
ENSDARG00000005891,0.013024933313888987,0.19271062147526472,0.8486245927985705,0.9379784160691399,0
ENSDARG00000087181,0.01584566577072133,0.1926470864511211,0.8486738634400284,0.937990459885328,0
ENSDARG00000042953,-0.041669051432450255,-0.1925121168654394,0.8487785327906743,0.9380470072677954,-0
ENSDARG00000040803,-0.018496447122986925,-0.19230229574509242,0.8489412553403393,0.938120694522847,-0
ENSDARG00000001015,0.02733422761114923,0.19226088113549475,0.8489733744115062,0.9381228534755297,0
ENSDARG00000098114,-0.019293052652723297,-0.19221827726817514,0.8490064160870092,0.938125239453704,-0
ENSDARG00000101150,-0.03604605170266373,-0.19216200066829567,0.8490500621587737,0.9381347190566577,-0
ENSDARG00000055381,0.03435689627313976,0.19198636207976585,0.8491862841641908,0.938204597888385,0
ENSDARG00000078891,-0.013725790782456393,-0.19162891670940804,0.8494635267968839,0.9384123782663373,-0
ENSDARG00000096445,0.05621537589154413,0.19152940960842121,0.8495407102333353,0.9384535579597479,0
ENSDARG00000022810,-0.01177441050882333,-0.1913871536608261,0.8496510547817283,0.9385205060543413,-0
ENSDARG00000006494,-0.015449761391891581,-0.19137124181144347,0.8496633974175887,0.9385205060543413,-0
ENSDARG00000027658,0.10259501049173059,0.1912570133485539,0.8497520042455111,0.9385498385276146,0
ENSDARG00000097192,-0.017104245784928196,-0.19106916473995822,0.8498977224559543,0.9386455632540014,-0
ENSDARG00000087074,0.018670926316497027,0.19098066405837344,0.8499663762175202,0.9386737806411554,0
ENSDARG00000105672,0.03840733093874693,0.1909352942424797,0.8500015719889391,0.9386931843547095,0
ENSDARG00000061439,0.03681200715531241,0.19088155539959792,0.8500432604667277,0.9387004623130387,0
ENSDARG00000008142,-0.020340455706324256,-0.1907552993637667,0.8501412066688984,0.9387288278506497,-0
ENSDARG00000059987,0.02498978835111121,0.19072969356306071,0.8501610712919327,0.938737073220728,0
ENSDARG00000001559,-0.014825258002755248,-0.19066215070870945,0.8502134705782254,0.9387508530597806,-0
ENSDARG00000071215,-0.03662334363481223,-0.19063596965511911,0.8502337818491945,0.9387585870939502,-0
ENSDARG00000028275,0.03505763608980095,0.1906273899875335,0.8502404379812902,0.9387586470132142,0
ENSDARG00000074346,-0.015932068932682508,-0.1905259080012146,0.850319168868753,0.9387872539504946,-0
ENSDARG00000052000,0.034365161884541306,0.19033305367989123,0.8504687918041667,0.9388711269408972,0
ENSDARG00000101449,0.010716857462554685,0.19025310166606677,0.8505308229611911,0.938905324321017,0
ENSDARG00000037423,-0.01710597747100806,-0.19021515595670793,0.8505602636654669,0.9389092246445472,-0
ENSDARG00000036776,0.07489679365656043,0.1900263750828413,0.8507067351915543,0.9389490005294641,0
ENSDARG00000104281,-0.03555394672126244,-0.1899962611726751,0.8507301005109027,0.9389490005294641,-0
ENSDARG00000034470,-0.03368262893330143,-0.1898096494813749,0.8508748952146592,0.9390157699152736,-0
ENSDARG00000077905,0.02322445066638945,0.18957588446762566,0.8510562843549774,0.9391098177211223,0
ENSDARG00000060127,0.035151406601723334,0.18955887286007858,0.8510694847770914,0.9391131274635417,0
ENSDARG00000062686,-0.0183478764735705,-0.18930172132761833,0.8512690308854838,0.9392009694713903,-0
ENSDARG00000035889,-0.01483427036676499,-0.18927933039921999,0.8512864064191222,0.9392054516460691,-0
ENSDARG00000093572,0.01805926893571641,0.18894178922855154,0.8515483502136351,0.9393622349361488,0
ENSDARG00000043663,0.02142514859660194,0.18892878855729936,0.8515584395369861,0.9393684685571034,0
ENSDARG00000095909,0.11149692874143646,0.18867772202070748,0.8517532876976208,0.9394464376154287,0
ENSDARG00000101446,-0.01097592325770158,-0.18846148651160746,0.8519211117950856,0.9395060074875949,-0
ENSDARG00000088984,0.012924759172586064,0.18842003382624042,0.8519532847463813,0.9395258521072197,0
ENSDARG00000095817,0.025615703530826206,0.1883314862041041,0.8520220106790672,0.9395614525463946,0
ENSDARG00000045444,-0.021075814518027425,-0.18830937307759157,0.8520391738914681,0.9395657690336265,-0
ENSDARG00000020326,-0.015051780725640285,-0.18820200399620418,0.8521225099864655,0.9395793382631158,-0
ENSDARG00000009607,0.017030008074565117,0.18801336990873843,0.8522689253364679,0.9396575577013634,0
ENSDARG00000044895,-0.060060378370152434,-0.1879935866680348,0.8522842811448506,0.9396690093320862,-0
ENSDARG00000038787,-0.022192057837680412,-0.18797710876460616,0.8522970713860725,0.9396690093320862,-0
ENSDARG00000016056,0.024858962398387918,0.18780283776425294,0.8524323440265014,0.9397300334880946,0
ENSDARG00000075230,0.02024363855334066,0.18765428489672334,0.8525476573573263,0.9398033084040854,0
ENSDARG00000102889,-0.008687268328108289,-0.18751306839446305,0.8526572789622631,0.9398605110682903,-0
ENSDARG00000052497,-0.05649877680005444,-0.18746705358581353,0.8526929993547836,0.9398759343196739,-0
ENSDARG00000069114,0.03601090066282531,0.18740068278035932,0.8527445222700248,0.9399002865496442,0
ENSDARG00000061890,0.023745233563401857,0.1874005146122624,0.8527446528178839,0.9399002865496442,0
ENSDARG00000044556,0.016538091660792453,0.18718605565255278,0.8529111394549549,0.939987468376652,0
ENSDARG00000074506,0.016580347391584205,0.1871605687434097,0.8529309256579523,0.939992751841451,0
ENSDARG00000021402,0.016091959634226605,0.18677617607782163,0.8532293523209008,0.9401246957847367,0
ENSDARG00000034107,0.017212211005397826,0.1866374019420238,0.8533370963086753,0.9401771876743253,0
ENSDARG00000099965,-0.02267934932406579,-0.1865264608764911,0.853423232829913,0.9402200175374745,-0
ENSDARG00000062420,0.011623309341914023,0.1863867800714979,0.8535316859964588,0.9402807657326981,0
ENSDARG00000042946,0.011431081843203295,0.18630584548546128,0.8535945278383017,0.9402961564876179,0
ENSDARG00000002031,-0.010853095867101814,-0.18620429748177766,0.853673376402778,0.9403340710391412,-0
ENSDARG00000089079,0.2295164484726433,0.18618006816534383,0.8536921898695294,0.9403353650497469,0
ENSDARG00000006754,0.011837107709551375,0.18614239876948052,0.8537214394010855,0.9403527542629216,0
ENSDARG00000061784,0.04667015301941113,0.18597167620384344,0.8538540047166648,0.9403911003614224,0
ENSDARG00000069305,-0.05741103514394369,-0.1858476957065986,0.8539502777556733,0.9404130787873748,-0
ENSDARG00000062103,-0.022477930764471132,-0.18583355256752523,0.8539612602981899,0.9404162455033384,-0
ENSDARG00000007359,0.015600674859146846,0.18577794257250987,0.8540044433023679,0.940435962549104,0
ENSDARG00000061794,-0.01675555351087965,-0.1857195261570453,0.854049806082625,0.9404490657054102,-0
ENSDARG00000070407,-0.023741672641746092,-0.18548387360165597,0.854232805282812,0.940525155839718,-0
ENSDARG00000017261,-0.0092606003351694,-0.1853952208485606,0.8543016519301929,0.9405560348883844,-0
ENSDARG00000099113,-0.051227800866739504,-0.18522442032742614,0.8544342968362268,0.9405945807934505,-0
ENSDARG00000096365,0.0315902684226641,0.1851776230398713,0.8544706407030414,0.9406101272271925,0
ENSDARG00000104584,-0.043754516491138595,-0.18510341499340305,0.8545282730742856,0.9406348903777324,-0
ENSDARG00000102145,-0.05088082556390483,-0.1849736071062317,0.8546290880529924,0.9406769086969667,-0
ENSDARG00000021677,0.06963863437876561,0.18496253880327312,0.8546376843394858,0.940681478349045,0
ENSDARG00000054036,0.04578182428680749,0.1846330348253228,0.85489360459656,0.9408310560507632,0
ENSDARG00000031848,-0.061957075184376986,-0.18452443461857124,0.8549779561046202,0.9408348545914923,-0
ENSDARG00000035515,-0.013470838354629144,-0.1844201637944724,0.8550589465596594,0.9408662470270276,-0
ENSDARG00000026611,0.04497649346165211,0.18438028948586352,0.8550899186257843,0.9408856520192128,0
ENSDARG00000041381,-0.021574261908399173,-0.1840811891221169,0.8553222500754742,0.9409847450317536,-0
ENSDARG00000097795,0.030970136120024083,0.18400129291191178,0.8553843131000259,0.9410187830679364,0
ENSDARG00000074563,0.023500932771548744,0.18384188220480005,0.8555081454590407,0.9410720513393434,0
ENSDARG00000068240,0.04599943703743831,0.18376581249010948,0.8555672387507925,0.9410928365374603,0
ENSDARG00000007743,0.027182606252944108,0.18371500310324176,0.8556067095203012,0.9411104571266103,0
ENSDARG00000075007,0.008812154905132985,0.18370550718464468,0.8556140863730404,0.9411104571266103,0
ENSDARG00000086493,0.02019374146236519,0.18365622036438461,0.8556523747855094,0.9411473521661402,0
ENSDARG00000016773,0.08007709060945367,0.18354517030279066,0.8557386452198664,0.9411835463748554,0
ENSDARG00000074050,0.019454896047089942,0.1830948774017156,0.8560884787544623,0.9413921939330033,0
ENSDARG00000075954,0.026204621315832455,0.18307860414428281,0.856101122043289,0.9413991782848242,0
ENSDARG00000036587,-0.01513004638981652,-0.18295521218840444,0.8561969910355007,0.9414398085237716,-0
ENSDARG00000099563,-0.01353313541164436,-0.18292240788132316,0.8562224786159885,0.9414417166142073,-0
ENSDARG00000092765,-0.05436713987600017,-0.18291211793545284,0.8562304735080484,0.9414456162501227,-0
ENSDARG00000078392,-0.019310065952874655,-0.18277587703907736,0.8563363289118293,0.9414984207595595,-0
ENSDARG00000101188,0.013172111009925658,0.18263502429329379,0.8564457704650892,0.9415434874740152,0
ENSDARG00000087736,-0.06468452058821228,-0.18256480154280258,0.8565003341179611,0.9415711280480245,-0
ENSDARG00000004632,-0.026997264595029158,-0.18251451108937883,0.8565394106578123,0.9416013973091929,-0
ENSDARG00000020890,0.02785789129600147,0.18249257841532257,0.8565564528358809,0.9416034753594136,0
ENSDARG00000061446,-0.019315981169200747,-0.1824481554666808,0.8565909706765374,0.9416177882897842,-0
ENSDARG00000077897,-0.02580891580887057,-0.18244075905753354,0.8565967179159759,0.9416177882897842,-0
ENSDARG00000013881,-0.012301062009530739,-0.18236818188658002,0.8566531130561201,0.9416412598791406,-0
ENSDARG00000020443,0.04169477713073033,0.18234104982995214,0.8566741958639108,0.9416447797225365,0
ENSDARG00000074995,0.00855700507638879,0.1823350355555648,0.8566788692356908,0.9416447797225365,0
ENSDARG00000015427,-0.008747558358108698,-0.18231036919305638,0.8566980362056299,0.9416514166745887,-0
ENSDARG00000075626,-0.13839400390857137,-0.18215718903826963,0.8568170666749865,0.9417138782916892,-0
ENSDARG00000093960,-0.09469003953974814,-0.18212790017581615,0.8568398263273015,0.9417180132715083,-0
ENSDARG00000004517,0.03192256349372036,0.18212646885723596,0.8568409385728754,0.9417180132715083,0
ENSDARG00000031720,-0.006803634626345811,-0.18203618937737567,0.856911093339017,0.9417426211562027,-0
ENSDARG00000101886,0.010398479076587641,0.1820319177306553,0.8569144127981966,0.9417426211562027,0
ENSDARG00000031126,-0.03919219681159497,-0.18200958971471298,0.8569317637469442,0.9417429878921024,-0
ENSDARG00000063283,-0.039198512011070274,-0.18179582548631484,0.8570978821645752,0.9418499725682933,-0
ENSDARG00000040566,-0.0257439894515068,-0.18165379911561488,0.8572082560400593,0.9419090406690255,-0
ENSDARG00000052606,0.006985266373553678,0.1815142149611294,0.857316734853856,0.9419740976252067,0
ENSDARG00000010434,0.01589602777484167,0.18133117787290498,0.8574589877361662,0.9420451994672218,0
ENSDARG00000029621,-0.01911529969010939,-0.18120687156197013,0.8575555989835634,0.9420942369582939,-0
ENSDARG00000076247,-0.022192659899243683,-0.1809796882312466,0.8577321723900622,0.9421915513127463,-0
ENSDARG00000089480,0.013721247764575839,0.18095639670883942,0.8577502756550373,0.9421915513127463,0
ENSDARG00000099190,-0.022081825244764097,-0.1809076541430686,0.8577881609218052,0.9422146974420798,-0
ENSDARG00000069085,-0.0266990428915439,-0.18082593717153872,0.8578516763944138,0.9422589210307981,-0
ENSDARG00000092810,-0.016692752239804598,-0.1808125786102072,0.8578620595850213,0.9422637624627207,-0
ENSDARG00000104441,-0.04132204506325632,-0.18068111155990896,0.8579642461839347,0.9423219936423353,-0
ENSDARG00000053222,-0.017955008792021943,-0.18064260090887843,0.857994180186714,0.9423262288230535,-0
ENSDARG00000077151,-0.009381525979622829,-0.1805616656475386,0.8580570911825511,0.9423573901139004,-0
ENSDARG00000037997,0.016110301349694822,0.18021219456806103,0.8583287460540212,0.9424619543622057,0
ENSDARG00000056378,-0.03430490967703159,-0.18004050092602294,0.8584622154204283,0.9425186472951622,-0
ENSDARG00000098320,-0.021183481046923802,-0.17998579772066675,0.8585047409107265,0.9425329903673876,-0
ENSDARG00000075112,0.036296703272293396,0.1799537577357465,0.8585296485386349,0.9425384539096426,0
ENSDARG00000004706,0.01426921042442686,0.17968024407284153,0.8587422819235454,0.9426185740877986,0
ENSDARG00000075834,0.024388713131392237,0.1794067886876161,0.8589548808224955,0.9427416679465045,0
ENSDARG00000088130,0.05838797053833211,0.17935608250370214,0.858994303720179,0.942757786006807,0
ENSDARG00000068103,-0.019655472386283623,-0.17920241251185282,0.8591137808899688,0.9428210394634201,-0
ENSDARG00000042182,0.037617302387272566,0.17897212306964377,0.8592928354388332,0.9428703235007551,0
ENSDARG00000095533,0.09181930216784061,0.17897152578565972,0.8592932998487638,0.9428703235007551,0
ENSDARG00000005500,0.0117575735651263,0.17889247279622897,0.8593547668649621,0.942916512579155,0
ENSDARG00000044813,-0.013263453169867212,-0.17888388508144384,0.8593614442277537,0.942918950806623,-0
ENSDARG00000044982,-0.03273232556469363,-0.17877056029053634,0.859449560718061,0.9429863025408295,-0
ENSDARG00000102615,0.025907831485336708,0.1783512882556239,0.8597755847112982,0.9430751171320965,0
ENSDARG00000042344,-0.01885957427127849,-0.17815646296267493,0.8599270885536562,0.9431085950076474,-0
ENSDARG00000059963,0.017962461320971457,0.17804234194507854,0.8600158360941066,0.9431406698413557,0
ENSDARG00000059125,-0.10796613543811429,-0.17803642317055776,0.8600204389491041,0.9431406698413557,-0
ENSDARG00000005274,0.04326488140908741,0.1778911403446493,0.8601334226586526,0.9431841069031743,0
ENSDARG00000029250,-0.019007146872361602,-0.17775367605287837,0.8602403288265763,0.9432255175867791,-0
ENSDARG00000062915,0.012470524178380238,0.177593663396014,0.8603647742965117,0.9432944127795638,0
ENSDARG00000068265,-0.011185656859756143,-0.17743919650693762,0.860484910171818,0.9433834225194495,-0
ENSDARG00000003411,-0.04115224238382276,-0.17733383652697177,0.8605668553429192,0.9434149920345015,-0
ENSDARG00000070625,-0.014489736909511386,-0.17717097542242682,0.8606935259230488,0.9434559574322047,-0
ENSDARG00000004161,0.009771449177128133,0.1771411405774378,0.8607167313653062,0.9434571448623792,0
ENSDARG00000070583,0.0077911320884824775,0.17714111622759873,0.8607167503045812,0.9434571448623792,0
ENSDARG00000036754,-0.010978622825519757,-0.1770736188069869,0.8607692500406694,0.9434880080168759,-0
ENSDARG00000022895,0.018059261550023464,0.17703896441108352,0.8607962046067354,0.9434914490856231,0
ENSDARG00000090654,-0.011508724244467139,-0.17696542815720123,0.860853402472176,0.9435092024091869,-0
ENSDARG00000055159,0.025704937292251095,0.17669707498128664,0.8610621390994221,0.9435767322845537,0
ENSDARG00000087012,-0.11612738179321846,-0.17669422059038914,0.8610643594224013,0.9435767322845537,-0
ENSDARG00000090524,0.04801221178452875,0.1766544374890313,0.8610953053166076,0.9435767322845537,0
ENSDARG00000077085,-0.019102504032840972,-0.17642076198128398,0.8612770779321318,0.943655915482213,-0
ENSDARG00000055966,0.038095848410272026,0.1763824128943202,0.8613069098440093,0.9436737644193736,0
ENSDARG00000008986,0.03619036234041639,0.17635670773629492,0.8613269061087608,0.9436737644193736,0
ENSDARG00000101034,-0.03027891649683956,-0.17628173250417534,0.8613852305265469,0.9437011317225661,-0
ENSDARG00000097261,-0.0577650161253464,-0.176266606407935,0.861396997452628,0.9437047008218291,-0
ENSDARG00000092295,-0.0227043096420263,-0.17618180423220872,0.8614629675495225,0.943741352097194,-0
ENSDARG00000039240,-0.02091769785427644,-0.1761587561187827,0.8614808975286409,0.9437424329517778,-0
ENSDARG00000100603,-0.037014184845264975,-0.17614362074414533,0.861492671936877,0.9437455618557561,-0
ENSDARG00000104283,-0.015091447517129097,-0.1761206031369025,0.8615105783088051,0.943753163032207,-0
ENSDARG00000102277,-0.016839578440560388,-0.17607753095390827,0.8615440861868995,0.9437724171621609,-0
ENSDARG00000091926,-0.14163960198934333,-0.17603526507493694,0.8615769670590214,0.9437829962216061,-0
ENSDARG00000045936,0.017480855824472563,0.17600650581112592,0.8615993405627055,0.9437940233218084,0
ENSDARG00000077257,-0.02068810804833454,-0.1759172531771948,0.8616687761235479,0.9438310032806758,-0
ENSDARG00000010767,0.014769104657763599,0.1758478966003323,0.8617227339978686,0.9438607967573976,0
ENSDARG00000075892,0.008870270529628854,0.17565581404856384,0.8618721735084038,0.943916650688852,0
ENSDARG00000004497,0.02445471473000982,0.1756103980101209,0.8619075077809245,0.9439392546957235,0
ENSDARG00000040076,0.08612265916544137,0.17560491123893746,0.8619117765805046,0.9439392546957235,0
ENSDARG00000092281,-0.07181125874129579,-0.175542750433815,0.8619601390221365,0.9439600245601606,-0
ENSDARG00000104118,0.03426821865485907,0.17551772044773514,0.8619796130433375,0.943961406078474,0
ENSDARG00000011487,0.012054429026247426,0.17541390323378597,0.8620603866520101,0.9439863639178068,0
ENSDARG00000057107,0.01768061025399259,0.17534725459777695,0.8621122425438507,0.9440333791789585,0
ENSDARG00000018721,0.009774082385010985,0.17525282807159606,0.8621857120646396,0.9440796380692168,0
ENSDARG00000008212,0.019882218972987253,0.17524600235319604,0.8621910229332004,0.9440805689893437,0
ENSDARG00000080675,-0.6351682001355755,-0.17510863020420409,0.862297909114268,0.9441450641238606,-0
ENSDARG00000102060,-0.011782498937774832,-0.17508194538644295,0.8623186722800784,0.9441450641238606,-0
ENSDARG00000035551,-0.02847251579012422,-0.175070649325979,0.8623274616518578,0.9441450641238606,-0
ENSDARG00000042057,0.01851831138331761,0.17498007154233763,0.8623979401315315,0.9441654793533758,0
ENSDARG00000069430,-0.019667838605531784,-0.17494011267232584,0.8624290324547506,0.9441733360522828,-0
ENSDARG00000105424,0.030599547696668505,0.17481777240669835,0.8625242278145043,0.9442500112327,0
ENSDARG00000097425,0.07388285602909073,0.17475065025517186,0.8625764577728614,0.9442632313284168,0
ENSDARG00000062971,-0.024650869376092288,-0.17468501600792066,0.8626275305574858,0.9442898354581206,-0
ENSDARG00000063719,0.010044205610878265,0.17459605281739268,0.8626967575480379,0.9443062362533892,0
ENSDARG00000031876,0.02999203657175009,0.1745836856614361,0.8627063811780926,0.9443062362533892,0
ENSDARG00000098017,0.029521498398646262,0.1745195551487627,0.862756285343582,0.9443234570653428,0
ENSDARG00000095724,0.08737664436316306,0.17451691502520195,0.8627583398095889,0.9443234570653428,0
ENSDARG00000102831,-0.010472951402823227,-0.17449624227314783,0.8627744267672164,0.9443234570653428,-0
ENSDARG00000073883,-0.01305757181022571,-0.1744637289633231,0.8627997278374381,0.9443234570653428,-0
ENSDARG00000037353,0.011627397804454986,0.17444667009798362,0.8628130026927336,0.9443234570653428,0
ENSDARG00000036005,-0.010942438821352596,-0.1742529719201905,0.8629637374675341,0.9443948835275568,-0
ENSDARG00000055136,-0.025849570997382276,-0.174141136120369,0.8630507698246892,0.9444590072835953,-0
ENSDARG00000033596,-0.014074910208096814,-0.174057685131184,0.8631157138250237,0.9444734171473852,-0
ENSDARG00000099262,-0.07964484028769833,-0.1740315940733824,0.86313601884977,0.9444734171473852,-0
ENSDARG00000069074,-0.009805380630428573,-0.1740212200515212,0.863144092323239,0.9444734171473852,-0
ENSDARG00000005625,0.010210332453768345,0.17399905778298486,0.8631613399263478,0.9444796765328513,0
ENSDARG00000079332,0.9049620299699419,0.17392383964803337,0.8632198783345203,0.9445132448778419,0
ENSDARG00000009436,0.01372537055807399,0.17389475651632472,0.8632425124537008,0.9445252304959331,0
ENSDARG00000077882,-0.04863834897449398,-0.1738878553303395,0.8632478833598972,0.9445252304959331,-0
ENSDARG00000026784,0.009563767879686047,0.17386388981474307,0.8632665347763759,0.9445252304959331,0
ENSDARG00000043557,0.04166961117586154,0.1737367408053689,0.8633654911865559,0.9445540461440222,0
ENSDARG00000099108,-0.03544391057697682,-0.1733298245788729,0.8636821975709006,0.9447309381131326,-0
ENSDARG00000034060,-0.027223858731367123,-0.173188269581131,0.863792376465342,0.9447647384959186,-0
ENSDARG00000036811,0.012492347656440472,0.17317637215858678,0.8638016369148521,0.9447688115262936,0
ENSDARG00000031299,0.024895977917940293,0.17305025587856618,0.8638998016974012,0.9448151524276026,0
ENSDARG00000075747,-0.010735220936954448,-0.17304737949131827,0.8639020406089339,0.9448151524276026,-0
ENSDARG00000077207,-0.028350307472345015,-0.17296344703347152,0.8639673721493055,0.9448362670347742,-0
ENSDARG00000063031,-0.01586029223158114,-0.17294274245205662,0.8639834883802808,0.9448362670347742,-0
ENSDARG00000031768,0.011883183518424545,0.17287020469808007,0.864039951485541,0.944873210905382,0
ENSDARG00000068478,-0.03142263548417379,-0.1726085670072212,0.8642436153364783,0.9450119808789963,-0
ENSDARG00000078001,-0.020503705678186712,-0.17257525450098127,0.8642695471212007,0.9450119808789963,-0
ENSDARG00000037286,-0.017030268270408655,-0.17246267154601558,0.8643571873303918,0.9450541016022639,-0
ENSDARG00000044642,-0.03684148439282975,-0.172445798275587,0.8643703224808492,0.9450588291906605,-0
ENSDARG00000105002,0.008827228559340483,0.1722817225820605,0.8644980507567283,0.945095820937302,0
ENSDARG00000041802,0.009836653995058953,0.17227101758332433,0.8645063844247594,0.9451000497179372,0
ENSDARG00000096556,0.1364034620546477,0.17213899871923682,0.8646091602793842,0.9451511173499872,0
ENSDARG00000019236,0.022498641946755882,0.17212627050652926,0.8646190692407512,0.9451511173499872,0
ENSDARG00000061204,-0.02011435487161428,-0.17208195689555636,0.864653567728636,0.9451681930034317,-0
ENSDARG00000029600,-0.012050568895834779,-0.17202298526033338,0.8646994780240352,0.9452037327465365,-0
ENSDARG00000067829,0.01265241759353053,0.1718093390308616,0.8648658088309292,0.9452872757498362,0
ENSDARG00000097472,0.021515211659952627,0.17180719527807686,0.8648674778469512,0.9452872757498362,0
ENSDARG00000003952,-0.005737965117833532,-0.17177995540195604,0.8648886854735338,0.9452872757498362,-0
ENSDARG00000041450,0.005351776198144975,0.17176498424247896,0.8649003413250753,0.9452872757498362,0
ENSDARG00000054818,0.010556137603226823,0.17165489949940704,0.8649860491619558,0.9453199240166759,0
ENSDARG00000104786,0.010529547934980954,0.1716000071795234,0.8650287868827171,0.9453456729731814,0
ENSDARG00000089146,0.3483347193452193,0.1714823929049618,0.8651203596763185,0.9454139546873912,0
ENSDARG00000103462,0.014069862963628665,0.1714596563085183,0.8651380622861317,0.9454145908540997,0
ENSDARG00000012113,-0.031104266097526923,-0.17127051052151898,0.8652853330992859,0.9454534844885608,-0
ENSDARG00000058207,-0.011922634487929074,-0.17121506150576157,0.8653285071979002,0.9454616097456577,-0
ENSDARG00000002305,-0.008019045066543384,-0.17113962868494076,0.8653872419075561,0.9455013779614105,-0
ENSDARG00000079280,0.013401386831117357,0.17105849339454382,0.8654504176420063,0.9455313531012692,0
ENSDARG00000090854,-0.04833766096017511,-0.1710365465534692,0.8654675066357191,0.9455393886687314,-0
ENSDARG00000008765,-0.018064370437096855,-0.17099493275332908,0.8654999095665271,0.9455561381354914,-0
ENSDARG00000099722,0.031826254678898325,0.17093965674980208,0.8655429510546907,0.9455730640980182,0
ENSDARG00000093708,-0.0487511173178365,-0.17090822969210373,0.8655674223917863,0.9455857226973331,-0
ENSDARG00000017661,-0.009109902971968786,-0.17079048533455735,0.865659107713779,0.9455982709493324,-0
